LANE_ID,LOAD_ORI,IB_LOAD_TYPE,DISPATCH_SEQ,CUBE,SHIPMENTS,PU DATE
DSM-WLC,MCI,B,2,17.03,1,8/20/2025 0:00
DSM-DAL,MCI,B,2,99.94,3,8/26/2025 0:00
DSM-DAL,MCI,B,2,36.51,2,8/27/2025 0:00
DSM-WLC,MCI,B,2,1.47,1,8/27/2025 0:00
DSM-LRD,MCI,B,2,25.55,1,8/20/2025 0:00
DSM-SAT,MCI,B,2,64.64,2,8/27/2025 0:00
DSM-SAT,MCI,B,2,41.05,1,8/22/2025 0:00
DSM-AUS,MCI,B,2,69.53,1,8/21/2025 0:00
DSM-AUS,MCI,B,2,17.03,1,8/20/2025 0:00
DSM-STL,MCI,B,2,38.37,2,8/20/2025 0:00
DSM-LRD,MCI,B,2,30.69,1,8/27/2025 0:00
DSM-QCY,MCI,B,2,45.12,1,8/21/2025 0:00
DSM-STL,MCI,B,2,67.24,1,8/27/2025 0:00
DSM-STL,MCI,B,2,672.43,4,8/29/2025 0:00
DSM-STL,MCI,B,2,78.46,1,8/25/2025 0:00
DSM-STL,MCI,B,2,78.27,1,8/26/2025 0:00
DSM-QCY,MCI,B,2,13.34,1,8/26/2025 0:00
DSM-SGF,MCI,B,2,391.03,1,8/28/2025 0:00
DSM-SGF,MCI,B,2,10.44,1,8/26/2025 0:00
DSM-SGF,MCI,B,2,9.02,1,8/29/2025 0:00
DSM-SLN,MCI,B,2,45.65,2,8/22/2025 0:00
DSM-QCY,MCI,B,2,45.74,1,8/27/2025 0:00
DSM-QCY,MCI,B,2,42.84,1,8/25/2025 0:00
CID-HOW,MCI,B,4,50.07,1,8/21/2025 0:00
CID-DAL,MCI,B,4,94.44,1,8/20/2025 0:00
CID-ABI,MCI,B,4,10.75,1,8/25/2025 0:00
CID-WCO,MCI,B,4,15.65,1,8/25/2025 0:00
CID-SHR,MCI,B,4,120.08,1,8/25/2025 0:00
CID-WCO,MCI,B,4,40.2,1,8/20/2025 0:00
CID-HOW,MCI,B,4,140.6,2,8/20/2025 0:00
CID-DAL,MCI,B,4,9.9,1,8/27/2025 0:00
CID-DAL,MCI,B,4,263.75,5,8/22/2025 0:00
CID-DAL,MCI,B,4,163.86,3,8/29/2025 0:00
CID-SHR,MCI,B,4,27.3,1,8/22/2025 0:00
CID-DAL,MCI,B,4,71.32,2,8/28/2025 0:00
CID-DAL,MCI,B,4,515.97,2,8/21/2025 0:00
CID-AUS,MCI,B,4,141.16,1,8/28/2025 0:00
CID-DAL,MCI,B,4,273.54,2,8/26/2025 0:00
CID-WLC,MCI,B,4,46.33,1,8/20/2025 0:00
CID-LRD,MCI,B,4,12.57,1,8/27/2025 0:00
CID-SAT,MCI,B,4,208.67,2,8/28/2025 0:00
CID-SAT,MCI,B,4,143.68,2,8/29/2025 0:00
CID-WLC,MCI,B,4,12.46,1,8/27/2025 0:00
CID-AUS,MCI,B,4,51.27,1,8/26/2025 0:00
CID-AUS,MCI,B,4,43.75,1,8/20/2025 0:00
CID-AUS,MCI,B,4,235.39,1,8/27/2025 0:00
CID-SHR,MCI,B,3,27.3,1,8/22/2025 0:00
CID-SHR,MCI,B,3,120.08,1,8/25/2025 0:00
CID-WCO,MCI,B,3,40.2,1,8/20/2025 0:00
CID-HOW,MCI,B,3,140.6,2,8/20/2025 0:00
CID-HOW,MCI,B,3,50.07,1,8/21/2025 0:00
CID-DAL,MCI,B,3,263.75,5,8/22/2025 0:00
CID-WCO,MCI,B,3,15.65,1,8/25/2025 0:00
CID-DAL,MCI,B,3,94.44,1,8/20/2025 0:00
CID-DAL,MCI,B,3,163.86,3,8/29/2025 0:00
CID-DAL,MCI,B,3,71.32,2,8/28/2025 0:00
CID-ABI,MCI,B,3,10.75,1,8/25/2025 0:00
CID-WLC,MCI,B,3,46.33,1,8/20/2025 0:00
CID-SAT,MCI,B,3,208.67,2,8/28/2025 0:00
CID-SAT,MCI,B,3,143.68,2,8/29/2025 0:00
CID-DAL,MCI,B,3,515.97,2,8/21/2025 0:00
CID-DAL,MCI,B,3,273.54,2,8/26/2025 0:00
CID-DAL,MCI,B,3,9.9,1,8/27/2025 0:00
CID-AUS,MCI,B,3,141.16,1,8/28/2025 0:00
CID-AUS,MCI,B,3,51.27,1,8/26/2025 0:00
CID-AUS,MCI,B,3,43.75,1,8/20/2025 0:00
CID-LRD,MCI,B,3,12.57,1,8/27/2025 0:00
CID-AUS,MCI,B,3,235.39,1,8/27/2025 0:00
CID-WLC,MCI,B,3,12.46,1,8/27/2025 0:00
CID-SLN,MCI,B,3,74.48,2,8/27/2025 0:00
MCW-DAL,MCI,B,4,24.49,1,8/25/2025 0:00
MCW-DAL,MCI,B,4,163.37,1,8/22/2025 0:00
MCW-DAL,MCI,B,4,44.64,1,8/26/2025 0:00
MCW-TXK,MCI,B,4,18.97,1,8/20/2025 0:00
MCW-LRD,MCI,B,4,165.53,1,8/26/2025 0:00
MCW-DAL,MCI,B,4,161.33,3,8/28/2025 0:00
MCW-ORG,MCI,B,4,31.26,1,8/22/2025 0:00
MCW-DAL,MCI,B,3,163.37,1,8/22/2025 0:00
MCW-TXK,MCI,B,3,18.97,1,8/20/2025 0:00
MCW-DAL,MCI,B,3,44.64,1,8/26/2025 0:00
MCW-DAL,MCI,B,3,161.33,3,8/28/2025 0:00
MCW-ORG,MCI,B,3,31.26,1,8/22/2025 0:00
MCW-SLN,MCI,B,3,237.48,1,8/28/2025 0:00
MCW-STL,MCI,B,3,61.79,2,8/29/2025 0:00
MCW-STL,MCI,B,3,80.7,1,8/28/2025 0:00
MCW-LRD,MCI,B,3,165.53,1,8/26/2025 0:00
MCW-DAL,MCI,B,3,24.49,1,8/25/2025 0:00
MCW-SGF,MCI,B,3,38.52,1,8/29/2025 0:00
MCW-SGF,MCI,B,3,45.65,1,8/27/2025 0:00
MCW-SLN,MCI,B,3,53.79,1,8/26/2025 0:00
SPI-FSD,MCI,B,4,150.1,1,8/22/2025 0:00
SPI-FSD,MCI,B,4,187.7,1,8/29/2025 0:00
SPI-FSD,MCI,B,4,56.69,1,8/28/2025 0:00
SPI-FSD,MCI,B,3,150.1,1,8/22/2025 0:00
SPI-FSD,MCI,B,3,187.7,1,8/29/2025 0:00
SPI-FSD,MCI,B,3,56.69,1,8/28/2025 0:00
FWA-SLN,MCI,B,4,22.14,1,8/26/2025 0:00
FLO-SLN,MCI,B,4,55.62,1,8/20/2025 0:00
FLO-SLN,MCI,B,4,61.18,1,8/28/2025 0:00
LUG-FSD,MCI,B,4,114.96,1,8/20/2025 0:00
LUG-FSD,MCI,B,4,13.13,1,8/22/2025 0:00
LUG-FSD,MCI,B,5,114.96,1,8/20/2025 0:00
LUG-FSD,MCI,B,5,13.13,1,8/22/2025 0:00
SHM-FSD,MCI,B,5,32.43,1,8/26/2025 0:00
SHM-MSP,MCI,B,5,66.53,1,8/29/2025 0:00
SHM-MSP,MCI,B,5,369.1,1,8/27/2025 0:00
SHM-MSP,MCI,B,5,83.26,1,8/20/2025 0:00
SHM-FAR,MCI,B,5,12.52,1,8/25/2025 0:00
SHM-FAR,MCI,B,4,12.52,1,8/25/2025 0:00
SHM-FSD,MCI,B,5,172.34,1,8/25/2025 0:00
SHM-MSP,MCI,B,4,83.26,1,8/20/2025 0:00
SHM-MSP,MCI,B,5,22.83,1,8/25/2025 0:00
SHM-MSP,MCI,B,5,350.52,3,8/28/2025 0:00
SHM-FSD,MCI,B,4,172.34,1,8/25/2025 0:00
SHM-QCY,MCI,B,4,183.12,2,8/25/2025 0:00
SHM-MSP,MCI,B,4,22.83,1,8/25/2025 0:00
SHM-MSP,MCI,B,4,66.53,1,8/29/2025 0:00
SHM-MSP,MCI,B,4,350.52,3,8/28/2025 0:00
SHM-MSP,MCI,B,4,369.1,1,8/27/2025 0:00
SHM-OMA,MCI,B,4,90.15,1,8/28/2025 0:00
SHM-OMA,MCI,B,4,27.9,1,8/22/2025 0:00
SHM-OMA,MCI,B,4,72.96,1,8/25/2025 0:00
SHM-OMA,MCI,B,4,19.07,1,8/27/2025 0:00
SHM-FSD,MCI,B,4,32.43,1,8/26/2025 0:00
SHM-OMA,MCI,B,4,40.15,1,8/21/2025 0:00
SHM-STL,MCI,B,4,46.7,1,8/29/2025 0:00
SHM-STL,MCI,B,4,72.96,1,8/25/2025 0:00
SHM-STL,MCI,B,4,70.96,1,8/21/2025 0:00
SHM-STL,MCI,B,4,189.81,2,8/22/2025 0:00
MLI-LUB,MCI,B,4,17.87,1,8/22/2025 0:00
MLI-LUB,MCI,B,4,123.14,2,8/22/2025 0:00
MLI-LUB,MCI,B,4,64.81,2,8/28/2025 0:00
MLI-HOW,MCI,B,4,73.64,2,8/22/2025 0:00
MLI-HOW,MCI,B,4,28.4,1,8/29/2025 0:00
MLI-DAL,MCI,B,4,166.42,2,8/29/2025 0:00
MLI-DAL,MCI,B,4,182.27,4,8/22/2025 0:00
MLI-LUB,MCI,B,4,280.82,1,8/25/2025 0:00
MLI-LUB,MCI,B,4,280.82,1,8/20/2025 0:00
MLI-WCO,MCI,B,4,44.83,1,8/25/2025 0:00
MLI-LUB,MCI,B,4,792.23,2,8/21/2025 0:00
MLI-DAL,MCI,B,4,192.25,5,8/20/2025 0:00
MLI-DAL,MCI,B,4,222.77,4,8/28/2025 0:00
MLI-DAL,MCI,B,4,195.68,3,8/27/2025 0:00
MLI-DAL,MCI,B,4,1044.84,2,8/25/2025 0:00
MLI-DAL,MCI,B,4,5.65,1,8/26/2025 0:00
MLI-DAL,MCI,B,4,335.96,4,8/21/2025 0:00
MLI-LRD,MCI,B,4,54.62,2,8/26/2025 0:00
MLI-SAT,MCI,B,4,180.78,2,8/28/2025 0:00
MLI-AUS,MCI,B,4,77.84,1,8/25/2025 0:00
MLI-WLC,MCI,B,4,45.35,1,8/20/2025 0:00
MLI-WLC,MCI,B,4,91.9,1,8/26/2025 0:00
MLI-SAT,MCI,B,4,265.32,1,8/20/2025 0:00
MLI-AUS,MCI,B,4,24.54,1,8/28/2025 0:00
BIR-FSD,MCI,B,5,25.54,1,8/28/2025 0:00
BIR-FSD,MCI,B,5,5.17,1,8/26/2025 0:00
BIR-BOI,MCI,B,4,31,1,8/27/2025 0:00
BIR-YKM,MCI,B,4,76.22,1,8/20/2025 0:00
BIR-YKM,MCI,B,4,41.84,2,8/27/2025 0:00
BIR-FSD,MCI,B,4,25.54,1,8/28/2025 0:00
BIR-FSD,MCI,B,4,5.17,1,8/26/2025 0:00
BIR-LGD,MCI,B,4,11.79,1,8/25/2025 0:00
BIR-LGD,MCI,B,4,46.53,1,8/20/2025 0:00
WAA-FSD,MCI,B,6,173.61,1,8/27/2025 0:00
WAA-FSD,MCI,B,6,57.1,1,8/25/2025 0:00
WAA-FSD,MCI,B,6,19.24,1,8/20/2025 0:00
WAA-FSD,MCI,B,6,201.76,1,8/22/2025 0:00
WAA-FSD,MCI,B,5,57.1,1,8/25/2025 0:00
WAA-FSD,MCI,B,5,19.24,1,8/20/2025 0:00
WAA-FSD,MCI,B,5,201.76,1,8/22/2025 0:00
WAA-FSD,MCI,B,5,173.61,1,8/27/2025 0:00
WAA-YKM,MCI,B,5,77.7,1,8/25/2025 0:00
WAA-YKM,MCI,B,5,11.43,1,8/22/2025 0:00
WAA-BOI,MCI,B,5,156.89,1,8/29/2025 0:00
WAA-BOI,MCI,B,5,42.05,1,8/22/2025 0:00
JAC-FSD,MCI,B,4,116.9,2,8/26/2025 0:00
JAC-OMA,MCI,B,4,2.86,1,8/26/2025 0:00
JAC-OMA,MCI,B,4,28.39,1,8/21/2025 0:00
JAC-FSD,MCI,B,5,116.9,2,8/26/2025 0:00
JAC-FSD,MCI,B,5,42.14,1,8/28/2025 0:00
JAC-LGD,MCI,B,4,12.19,1,8/20/2025 0:00
JAC-BOI,MCI,B,4,38.86,1,8/25/2025 0:00
JAC-FSD,MCI,B,4,42.14,1,8/28/2025 0:00
TAM-FSD,MCI,B,6,16.68,2,8/27/2025 0:00
TAM-FSD,MCI,B,6,65.1,1,8/22/2025 0:00
TAM-FSD,MCI,B,6,40.02,1,8/26/2025 0:00
TAM-FSD,MCI,B,5,16.68,2,8/27/2025 0:00
TAM-FSD,MCI,B,5,65.1,1,8/22/2025 0:00
TAM-BOI,MCI,B,5,24.5,1,8/29/2025 0:00
TAM-BOI,MCI,B,5,5.17,1,8/22/2025 0:00
TAM-SLN,MCI,B,5,65.53,1,8/22/2025 0:00
TAM-FSD,MCI,B,5,40.02,1,8/26/2025 0:00
TAM-OMA,MCI,B,5,9.02,1,8/21/2025 0:00
TAM-OMA,MCI,B,5,27.46,1,8/26/2025 0:00
CIN-CHV,MCI,B,4,104.33,1,8/25/2025 0:00
CIN-BOI,MCI,B,4,350.99,2,8/20/2025 0:00
CIN-LGD,MCI,B,4,12.1,1,8/28/2025 0:00
CIN-WNT,MCI,B,4,48.22,1,8/29/2025 0:00
CIN-LGD,MCI,B,4,176.85,1,8/27/2025 0:00
CIN-YKM,MCI,B,4,17.15,1,8/20/2025 0:00
CIN-YKM,MCI,B,4,118.75,1,8/28/2025 0:00
CIN-SLN,MCI,B,4,10.27,1,8/27/2025 0:00
CIN-SLN,MCI,B,4,12.36,1,8/25/2025 0:00
CIN-SLN,MCI,B,4,48.1,1,8/29/2025 0:00
CIN-BOI,MCI,B,4,34.66,1,8/22/2025 0:00
ORL-OMA,MCI,B,5,118.29,1,8/27/2025 0:00
ORL-BOI,MCI,B,5,69.34,1,8/22/2025 0:00
ORL-BOI,MCI,B,5,41.86,1,8/27/2025 0:00
MIA-FSD,MCI,B,6,28.64,1,8/22/2025 0:00
MIA-FSD,MCI,B,6,32.76,1,8/29/2025 0:00
MIA-FSD,MCI,B,5,32.76,1,8/29/2025 0:00
MIA-YKM,MCI,B,5,8.28,1,8/22/2025 0:00
MIA-WNT,MCI,B,5,26.44,1,8/21/2025 0:00
MIA-BOI,MCI,B,5,126.96,1,8/25/2025 0:00
MIA-OMA,MCI,B,5,24.89,1,8/27/2025 0:00
MIA-OMA,MCI,B,5,17.54,1,8/26/2025 0:00
MIA-FSD,MCI,B,5,28.64,1,8/22/2025 0:00
MIA-BOI,MCI,B,5,8.42,1,8/27/2025 0:00
MIA-SLN,MCI,B,5,32.06,2,8/22/2025 0:00
MIA-SLN,MCI,B,5,72.13,2,8/27/2025 0:00
MIA-SLN,MCI,B,5,32.06,1,8/21/2025 0:00
SAA-OMA,MCI,B,3,33.97,2,8/29/2025 0:00
SAA-FSD,MCI,B,3,123.61,1,8/21/2025 0:00
SAA-FSD,MCI,B,4,104.34,1,8/20/2025 0:00
SAA-FSD,MCI,B,4,123.61,1,8/21/2025 0:00
SAA-FSD,MCI,B,4,183.8,1,8/26/2025 0:00
SAA-YKM,MCI,B,3,3.09,1,8/25/2025 0:00
SAA-OMA,MCI,B,3,22.93,1,8/25/2025 0:00
SAA-OMA,MCI,B,3,36.81,1,8/27/2025 0:00
SAA-FSD,MCI,B,3,183.8,1,8/26/2025 0:00
SAA-FSD,MCI,B,3,104.34,1,8/20/2025 0:00
SAA-OMA,MCI,B,3,185.54,3,8/26/2025 0:00
SAA-LGD,MCI,B,3,53.35,2,8/28/2025 0:00
MAD-FSD,MCI,B,5,28.09,1,8/22/2025 0:00
MAD-BOI,MCI,B,4,360.82,1,8/21/2025 0:00
MAD-YKM,MCI,B,4,18.77,1,8/28/2025 0:00
MAD-FSD,MCI,B,4,28.09,1,8/22/2025 0:00
ELP-FSD,MCI,B,5,5.23,1,8/27/2025 0:00
ELP-FAR,MCI,B,6,11.26,3,8/25/2025 0:00
ELP-FAR,MCI,B,6,5.34,1,8/22/2025 0:00
ELP-FAR,MCI,B,5,11.26,3,8/25/2025 0:00
ELP-FAR,MCI,B,5,5.34,1,8/22/2025 0:00
ELP-FSD,MCI,B,6,5.23,1,8/27/2025 0:00
FTM-YKM,MCI,B,5,200.79,1,8/26/2025 0:00
TYR-FAR,MCI,B,5,114.52,1,8/26/2025 0:00
TYR-FAR,MCI,B,4,114.52,1,8/26/2025 0:00
TYR-FSD,MCI,B,5,61.72,1,8/28/2025 0:00
TYR-FSD,MCI,B,5,26.19,1,8/20/2025 0:00
TYR-QCY,MCI,B,4,3.53,1,8/20/2025 0:00
TYR-FSD,MCI,B,4,61.72,1,8/28/2025 0:00
TYR-FSD,MCI,B,4,26.19,1,8/20/2025 0:00
TYR-OMA,MCI,B,4,73.73,1,8/28/2025 0:00
NAS-FSD,MCI,B,4,75.25,1,8/21/2025 0:00
NAS-FSD,MCI,B,4,231.29,2,8/22/2025 0:00
NAS-FSD,MCI,B,4,166.67,2,8/25/2025 0:00
NAS-FSD,MCI,B,4,172.39,2,8/28/2025 0:00
NAS-FSD,MCI,B,4,61.65,1,8/26/2025 0:00
NAS-FSD,MCI,B,4,24.75,1,8/29/2025 0:00
NAS-FSD,MCI,B,3,166.67,2,8/25/2025 0:00
NAS-FSD,MCI,B,3,172.39,2,8/28/2025 0:00
NAS-FSD,MCI,B,3,61.65,1,8/26/2025 0:00
NAS-OMA,MCI,B,3,19.17,1,8/22/2025 0:00
NAS-OMA,MCI,B,3,13.34,1,8/29/2025 0:00
NAS-OMA,MCI,B,3,55.5,1,8/27/2025 0:00
NAS-FSD,MCI,B,3,24.75,1,8/29/2025 0:00
NAS-FSD,MCI,B,3,75.25,1,8/21/2025 0:00
NAS-FSD,MCI,B,3,231.29,2,8/22/2025 0:00
NAS-OMA,MCI,B,3,61.34,3,8/28/2025 0:00
NAS-YKM,MCI,B,3,61.43,1,8/21/2025 0:00
NAS-YKM,MCI,B,3,296.24,1,8/28/2025 0:00
NAS-YKM,MCI,B,3,84.74,1,8/20/2025 0:00
NAS-SLN,MCI,B,3,88.73,1,8/21/2025 0:00
HOU-FSD,MCI,B,5,287.66,1,8/25/2025 0:00
HOU-FSD,MCI,B,5,83.71,1,8/27/2025 0:00
HOU-FSD,MCI,B,5,10.66,1,8/21/2025 0:00
HOU-FSD,MCI,B,5,59.87,1,8/26/2025 0:00
HOU-FSD,MCI,B,5,41.91,1,8/22/2025 0:00
HOU-FSD,MCI,B,4,287.66,1,8/25/2025 0:00
HOU-FSD,MCI,B,4,83.71,1,8/27/2025 0:00
HOU-FSD,MCI,B,5,4.67,1,8/29/2025 0:00
HOU-FSD,MCI,B,4,10.66,1,8/21/2025 0:00
HOU-FSD,MCI,B,4,59.87,1,8/26/2025 0:00
HOU-OMA,MCI,B,4,90.4,1,8/21/2025 0:00
HOU-OMA,MCI,B,4,34.16,1,8/28/2025 0:00
HOU-FSD,MCI,B,4,41.91,1,8/22/2025 0:00
HOU-FSD,MCI,B,4,4.67,1,8/29/2025 0:00
HOU-DIK,MCI,B,4,15.8,1,8/22/2025 0:00
HOU-QCY,MCI,B,4,225.19,1,8/26/2025 0:00
HOU-QCY,MCI,B,4,44.84,1,8/21/2025 0:00
HOU-OMA,MCI,B,4,18.86,1,8/20/2025 0:00
HOU-OMA,MCI,B,4,32.09,1,8/26/2025 0:00
HOU-OMA,MCI,B,4,18.41,1,8/27/2025 0:00
HOU-DIK,MCI,B,4,64.66,2,8/21/2025 0:00
HOU-DIK,MCI,B,4,21.32,2,8/25/2025 0:00
HOU-DIK,MCI,B,4,92.14,2,8/29/2025 0:00
HOU-DIK,MCI,B,4,47.73,2,8/20/2025 0:00
HOU-DIK,MCI,B,4,86.17,2,8/26/2025 0:00
HOU-DIK,MCI,B,4,16.38,1,8/27/2025 0:00
HOU-FAR,MCI,B,4,116.03,2,8/29/2025 0:00
HOU-FAR,MCI,B,4,168.5,2,8/28/2025 0:00
HOU-FAR,MCI,B,4,34.73,1,8/25/2025 0:00
HOU-FAR,MCI,B,4,28.02,1,8/21/2025 0:00
HOU-BIS,MCI,B,4,34.69,2,8/20/2025 0:00
HOU-DIK,MCI,B,4,25.72,2,8/28/2025 0:00
HOU-DIK,MCI,B,5,15.8,1,8/22/2025 0:00
HOU-DIK,MCI,B,5,25.72,2,8/28/2025 0:00
HOU-DIK,MCI,B,5,64.66,2,8/21/2025 0:00
HOU-DIK,MCI,B,5,92.14,2,8/29/2025 0:00
HOU-DIK,MCI,B,5,47.73,2,8/20/2025 0:00
HOU-DIK,MCI,B,5,86.17,2,8/26/2025 0:00
HOU-FAR,MCI,B,5,116.03,2,8/29/2025 0:00
HOU-FAR,MCI,B,5,168.5,2,8/28/2025 0:00
HOU-DIK,MCI,B,5,16.38,1,8/27/2025 0:00
HOU-FAR,MCI,B,5,34.73,1,8/25/2025 0:00
HOU-FAR,MCI,B,5,28.02,1,8/21/2025 0:00
HOU-BIS,MCI,B,5,34.69,2,8/20/2025 0:00
HOU-DIK,MCI,B,5,21.32,2,8/25/2025 0:00
COL-BOI,MCI,B,4,189.41,1,8/22/2025 0:00
COL-OMA,MCI,B,4,56.46,1,8/21/2025 0:00
COL-BOI,MCI,B,4,5.18,1,8/27/2025 0:00
COL-LGD,MCI,B,4,13.66,1,8/26/2025 0:00
COL-LGD,MCI,B,4,22.85,1,8/21/2025 0:00
COL-BOI,MCI,B,4,9.24,1,8/21/2025 0:00
AUG-FSD,MCI,B,5,558.18,1,8/29/2025 0:00
AUG-FSD,MCI,B,4,558.18,1,8/29/2025 0:00
AUG-LGD,MCI,B,4,139.77,1,8/21/2025 0:00
AUG-YKM,MCI,B,4,61.83,1,8/21/2025 0:00
CHS-BOI,MCI,B,4,4.34,1,8/26/2025 0:00
CHS-OMA,MCI,B,4,259.63,1,8/28/2025 0:00
CHS-OMA,MCI,B,4,76.01,1,8/25/2025 0:00
CHS-LGD,MCI,B,4,53.09,1,8/22/2025 0:00
BAX-FSD,MCI,B,5,59.7,1,8/22/2025 0:00
BAX-FSD,MCI,B,4,59.7,1,8/22/2025 0:00
BAX-YKM,MCI,B,4,83.54,1,8/25/2025 0:00
JCK-FSD,MCI,B,4,65.51,1,8/29/2025 0:00
JCK-FSD,MCI,B,4,112.17,1,8/20/2025 0:00
JCK-FSD,MCI,B,4,22.23,1,8/21/2025 0:00
JCK-FSD,MCI,B,5,22.23,1,8/21/2025 0:00
JCK-FSD,MCI,B,5,65.51,1,8/29/2025 0:00
JCK-FSD,MCI,B,5,112.17,1,8/20/2025 0:00
KNO-FSD,MCI,B,5,150.53,3,8/27/2025 0:00
KNO-FSD,MCI,B,5,3.08,1,8/29/2025 0:00
KNO-FSD,MCI,B,4,150.53,3,8/27/2025 0:00
KNO-FSD,MCI,B,4,3.08,1,8/29/2025 0:00
KNO-BOI,MCI,B,4,24.68,1,8/27/2025 0:00
KNO-BOI,MCI,B,4,90.41,1,8/26/2025 0:00
POM-FSD,MCI,B,6,114.7,1,8/26/2025 0:00
POM-FSD,MCI,B,6,20.52,1,8/20/2025 0:00
POM-FSD,MCI,B,6,55.71,1,8/28/2025 0:00
POM-OMA,MCI,B,5,56.11,1,8/21/2025 0:00
POM-LGD,MCI,B,5,27.19,1,8/21/2025 0:00
POM-FSD,MCI,B,5,55.71,1,8/28/2025 0:00
POM-FSD,MCI,B,5,114.7,1,8/26/2025 0:00
POM-FSD,MCI,B,5,20.52,1,8/20/2025 0:00
MIL-FSD,MCI,B,5,30.02,1,8/21/2025 0:00
MIL-FSD,MCI,B,5,361.8,1,8/29/2025 0:00
MIL-FSD,MCI,B,4,30.02,1,8/21/2025 0:00
MIL-FSD,MCI,B,4,361.8,1,8/29/2025 0:00
MIL-BOI,MCI,B,4,102.69,1,8/20/2025 0:00
MIL-WNT,MCI,B,4,11.36,1,8/27/2025 0:00
FSM-FSD,MCI,B,3,11.63,1,8/28/2025 0:00
FSM-FSD,MCI,B,3,10.72,1,8/22/2025 0:00
FSM-STL,MCI,B,2,92.77,2,8/29/2025 0:00
FSM-STL,MCI,B,2,46.49,1,8/28/2025 0:00
FSM-FSD,MCI,B,2,11.63,1,8/28/2025 0:00
FSM-FSD,MCI,B,2,10.72,1,8/22/2025 0:00
FSM-QCY,MCI,B,2,100.29,1,8/26/2025 0:00
FSM-STL,MCI,B,2,88.17,2,8/26/2025 0:00
FSM-STL,MCI,B,2,135.63,2,8/21/2025 0:00
FSM-STL,MCI,B,2,39.4,1,8/27/2025 0:00
FSM-OMA,MCI,B,2,61.4,1,8/27/2025 0:00
FSM-OMA,MCI,B,2,136.25,4,8/26/2025 0:00
FSM-OMA,MCI,B,2,10.35,1,8/21/2025 0:00
FSM-OMA,MCI,B,2,121.19,1,8/22/2025 0:00
FSM-BOI,MCI,B,2,443.85,2,8/22/2025 0:00
FSM-BOI,MCI,B,2,47.7,1,8/27/2025 0:00
FSM-LGD,MCI,B,2,7.23,1,8/22/2025 0:00
FSM-LGD,MCI,B,2,40.04,1,8/21/2025 0:00
FSM-DIK,MCI,B,2,27.72,1,8/28/2025 0:00
FSM-DIK,MCI,B,2,44.03,1,8/21/2025 0:00
FSM-FAR,MCI,B,2,61.55,2,8/25/2025 0:00
FSM-BIS,MCI,B,2,3.25,1,8/21/2025 0:00
FSM-FAR,MCI,B,3,61.55,2,8/25/2025 0:00
FSM-BIS,MCI,B,3,3.25,1,8/21/2025 0:00
FSM-DIK,MCI,B,3,44.03,1,8/21/2025 0:00
FSM-DIK,MCI,B,3,27.72,1,8/28/2025 0:00
FSM-MSP,MCI,B,3,200.53,2,8/27/2025 0:00
FSM-MSP,MCI,B,3,68.79,1,8/25/2025 0:00
FSM-MSP,MCI,B,3,67.33,1,8/22/2025 0:00
FSM-MSP,MCI,B,3,76.43,2,8/28/2025 0:00
FSM-MSP,MCI,B,3,142.57,3,8/20/2025 0:00
FSM-MSP,MCI,B,2,68.79,1,8/25/2025 0:00
FSM-MSP,MCI,B,3,104.43,1,8/29/2025 0:00
FSM-MSP,MCI,B,2,67.33,1,8/22/2025 0:00
FSM-MSP,MCI,B,2,76.43,2,8/28/2025 0:00
FSM-MSP,MCI,B,2,142.57,3,8/20/2025 0:00
FSM-MSP,MCI,B,2,104.43,1,8/29/2025 0:00
FSM-MSP,MCI,B,2,200.53,2,8/27/2025 0:00
JBR-BOI,MCI,B,4,23.93,1,8/26/2025 0:00
JBR-YKM,MCI,B,4,54.95,1,8/27/2025 0:00
LOU-LGD,MCI,B,3,34.05,1,8/20/2025 0:00
DSP-CHV,MCI,B,4,0.27,1,8/27/2025 0:00
DSP-CHV,MCI,B,4,4.48,1,8/20/2025 0:00
DSP-CHV,MCI,B,4,1.1,2,8/26/2025 0:00
OKC-FSD,MCI,B,4,157.47,2,8/28/2025 0:00
OKC-OMA,MCI,B,3,67.44,2,8/20/2025 0:00
OKC-FSD,MCI,B,3,157.47,2,8/28/2025 0:00
OKC-DIK,MCI,B,3,30.48,1,8/26/2025 0:00
OKC-BIS,MCI,B,3,62.42,1,8/28/2025 0:00
OKC-IND,MCI,B,3,58.09,4,8/22/2025 0:00
OKC-IND,MCI,B,3,194,2,8/21/2025 0:00
OKC-IND,MCI,B,3,43.63,4,8/29/2025 0:00
OKC-IND,MCI,B,3,161.22,3,8/25/2025 0:00
OKC-IND,MCI,B,3,86.05,3,8/20/2025 0:00
OKC-FAR,MCI,B,3,51.4,1,8/22/2025 0:00
OKC-FAR,MCI,B,4,51.4,1,8/22/2025 0:00
OKC-DIK,MCI,B,4,30.48,1,8/26/2025 0:00
OKC-BIS,MCI,B,4,62.42,1,8/28/2025 0:00
OKC-IND,MCI,B,3,253.21,4,8/28/2025 0:00
OKC-DAY,MCI,B,4,15.04,1,8/28/2025 0:00
OKC-PKB,MCI,B,4,5.52,1,8/29/2025 0:00
OKC-IND,MCI,B,4,194,2,8/21/2025 0:00
OKC-IND,MCI,B,4,43.63,4,8/29/2025 0:00
OKC-IND,MCI,B,4,161.22,3,8/25/2025 0:00
OKC-PKB,MCI,B,4,8.67,1,8/20/2025 0:00
OKC-IND,MCI,B,4,86.05,3,8/20/2025 0:00
